Index,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Passenger,InGroup
231,0246_01,Mars,False,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,0.0,246,1,False
232,0248_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,0.0,248,1,False
233,0250_01,Earth,True,PSO J318.5-22,47.0,False,223.0,0.0,0.0,0.0,0.0,0.0,250,1,False
234,0251_01,Earth,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,1.0,251,1,False
235,0252_01,Earth,False,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,0.0,252,1,False
236,0253_01,Earth,False,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,0.0,253,1,False
237,0254_01,Earth,False,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,1.0,254,1,False
238,0255_01,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1.0,255,1,False
239,0257_01,Mars,False,55 Cancri e,21.0,False,1664.0,0.0,175.0,0.0,0.0,0.0,257,1,True
240,0257_02,Mars,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,1.0,257,2,True
241,0258_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,0.0,258,1,False
242,0260_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,0.0,260,1,False
243,0261_01,Earth,False,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,0.0,261,1,False
244,0263_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1.0,263,1,False
245,0265_01,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,308.0,0.0,1.0,265,1,False
246,0267_01,Earth,False,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,0.0,267,1,False
247,0269_01,Earth,False,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,1.0,269,1,False
248,0270_01,Earth,False,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,0.0,270,1,False
249,0275_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,1.0,275,1,False
250,0277_01,Earth,False,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,1.0,277,1,False
251,0278_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,307.0,0.0,278,1,True
252,0278_02,Earth,False,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,0.0,278,2,True
253,0281_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,1.0,281,1,False
254,0282_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,1.0,282,1,False
255,0283_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,1.0,283,1,True
256,0283_02,Earth,False,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,1.0,283,2,True
257,0285_01,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1.0,285,1,True
258,0285_02,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,1.0,285,2,True
259,0286_01,Earth,False,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,0.0,286,1,False
260,0287_01,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,1.0,287,1,True
261,0287_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,0.0,287,2,True
262,0288_01,Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,0.0,288,1,False
263,0289_01,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,1.0,289,1,False
264,0290_01,Europa,False,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,1.0,290,1,True
265,0290_02,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1.0,290,2,True
266,0290_03,Europa,False,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1.0,290,3,True
267,0290_04,Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,1.0,290,4,True
268,0291_01,Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,1.0,291,1,False
269,0294_01,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,308.0,0.0,1.0,294,1,False
270,0297_01,Earth,False,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,1.0,297,1,False
271,0298_01,Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,1.0,298,1,False
272,0301_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,301,1,False
273,0302_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,0.0,302,1,False
274,0303_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1.0,303,1,False
275,0304_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,0.0,304,1,False
276,0305_01,Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,0.0,305,1,False
277,0306_01,Earth,False,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,0.0,306,1,False
278,0307_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,1.0,307,1,False
279,0309_01,Earth,False,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,0.0,309,1,False
280,0310_01,Europa,False,TRAPPIST-1e,67.0,False,223.0,230.0,0.0,4476.0,241.0,0.0,310,1,False
281,0313_01,Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,1.0,313,1,True
282,0313_02,Earth,True,55 Cancri e,29.0,False,0.0,0.0,175.0,0.0,0.0,1.0,313,2,True
283,0313_03,Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,1.0,313,3,True
284,0313_04,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1.0,313,4,True
285,0314_01,Earth,False,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,0.0,314,1,False
286,0315_01,Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,1.0,315,1,False
287,0316_01,Europa,False,TRAPPIST-1e,24.0,False,0.0,2628.0,175.0,170.0,0.0,1.0,316,1,True
288,0316_02,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,307.0,1.0,316,2,True
289,0320_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,308.0,0.0,0.0,320,1,True
290,0320_02,Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,307.0,0.0,320,2,True
291,0321_01,Earth,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,0.0,321,1,False
292,0322_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,322,1,False
293,0324_01,Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,324,1,False
294,0326_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,326,1,False
295,0327_01,Earth,False,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,1.0,327,1,False
296,0330_01,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,1.0,330,1,True
297,0330_02,Europa,False,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,1.0,330,2,True
298,0330_03,Europa,False,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,0.0,330,3,True
299,0331_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,0.0,331,1,False
300,0333_01,Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,1.0,333,1,False
301,0334_01,Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,0.0,334,1,False
302,0336_01,Earth,False,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,0.0,336,1,False
303,0337_01,Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,1.0,337,1,True
304,0337_02,Mars,False,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,1.0,337,2,True
305,0337_03,Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1.0,337,3,True
306,0338_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,175.0,0.0,0.0,1.0,338,1,False
307,0340_01,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,1.0,340,1,False
308,0341_01,Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,341,1,False
309,0343_01,Earth,False,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,0.0,343,1,False
310,0345_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,345,1,False
311,0346_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,1.0,346,1,False
312,0347_01,Mars,False,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,0.0,347,1,False
313,0348_01,Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,1.0,348,1,True
314,0348_02,Mars,False,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,1.0,348,2,True
315,0350_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,1.0,350,1,False
316,0352_01,Mars,False,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,0.0,352,1,False
317,0355_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1.0,355,1,False
318,0356_01,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,1.0,356,1,False
319,0357_01,Earth,False,TRAPPIST-1e,41.0,False,223.0,1198.0,0.0,124.0,572.0,0.0,357,1,False
320,0358_01,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,1.0,358,1,True
321,0358_02,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,1.0,358,2,True
322,0359_01,Earth,False,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,0.0,359,1,False
323,0360_01,Earth,False,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,0.0,360,1,False
324,0361_01,Earth,False,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,1.0,361,1,False
325,0365_01,Earth,False,55 Cancri e,29.0,False,0.0,0.0,0.0,685.0,21.0,0.0,365,1,False
326,0368_01,Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,0.0,368,1,True
327,0368_02,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,1.0,368,2,True
328,0369_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,1.0,369,1,False
329,0370_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,0.0,370,1,False
330,0371_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1.0,371,1,False
331,0372_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,0.0,372,1,False
332,0373_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,373,1,False
333,0375_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,0.0,375,1,False
334,0376_01,Earth,False,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,1.0,376,1,False
335,0377_01,Europa,False,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,0.0,377,1,False
336,0378_01,Europa,False,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,0.0,378,1,True
337,0378_02,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,1.0,378,2,True
338,0378_03,Europa,False,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,0.0,378,3,True
339,0378_04,Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,1.0,378,4,True
340,0378_05,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1.0,378,5,True
341,0378_06,Europa,False,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,0.0,378,6,True
342,0378_07,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1.0,378,7,True
343,0379_01,Earth,False,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,1.0,379,1,False
344,0380_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,1.0,380,1,False
345,0381_01,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,1.0,381,1,True
346,0381_02,Europa,True,55 Cancri e,38.0,False,0.0,0.0,175.0,0.0,0.0,1.0,381,2,True
347,0382_01,Earth,False,TRAPPIST-1e,23.0,False,348.0,0.0,0.0,4.0,368.0,0.0,382,1,False
348,0383_01,Earth,False,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,0.0,383,1,True
349,0383_02,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,383,2,True
350,0384_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1.0,384,1,True
351,0384_02,Earth,False,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,1.0,384,2,True
352,0385_01,Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,0.0,385,1,False
353,0387_01,Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,387,1,False
354,0388_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,388,1,False
355,0389_01,Earth,False,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,0.0,389,1,False
356,0391_01,Europa,False,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,1.0,391,1,False
357,0392_01,Earth,False,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,0.0,392,1,False
358,0395_01,Europa,False,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,0.0,395,1,True
359,0395_02,Europa,False,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,0.0,395,2,True
360,0396_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1.0,396,1,False
361,0397_01,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,1.0,397,1,False
362,0398_01,Mars,False,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,0.0,398,1,False
363,0401_01,Mars,False,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,0.0,401,1,True
364,0401_02,Mars,False,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,0.0,401,2,True
365,0402_01,Earth,True,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,1.0,402,1,False
366,0403_01,Mars,False,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,1.0,403,1,False
367,0405_01,Earth,False,55 Cancri e,17.0,False,177.0,452.0,0.0,310.0,7.0,0.0,405,1,False
368,0407_01,Earth,False,TRAPPIST-1e,23.0,False,223.0,21.0,0.0,0.0,1699.0,0.0,407,1,True
369,0407_02,Earth,False,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,0.0,407,2,True
370,0407_03,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,407,3,True
371,0408_01,Mars,False,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,0.0,408,1,False
372,0409_01,Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,0.0,409,1,False
373,0410_01,Earth,False,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,0.0,410,1,False
374,0411_01,Earth,False,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,0.0,411,1,False
375,0412_01,Europa,False,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,1.0,412,1,False
376,0413_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,0.0,413,1,False
377,0415_01,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,415,1,False
378,0417_01,Europa,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,1.0,417,1,True
379,0417_02,Europa,False,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,0.0,417,2,True
380,0417_03,Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,1.0,417,3,True
381,0423_01,Europa,False,TRAPPIST-1e,29.0,False,8.0,3584.0,0.0,13.0,57.0,1.0,423,1,False
382,0425_01,Mars,False,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,0.0,425,1,True
383,0425_02,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1.0,425,2,True
384,0425_03,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1.0,425,3,True
385,0427_01,Europa,False,TRAPPIST-1e,31.0,False,417.0,452.0,7185.0,562.0,792.0,1.0,427,1,False
386,0428_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,1.0,428,1,False
387,0429_01,Europa,False,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,1.0,429,1,True
388,0429_02,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,1.0,429,2,True
389,0430_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,1.0,430,1,False
390,0431_01,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1.0,431,1,False
391,0432_01,Mars,False,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,0.0,432,1,False
392,0433_01,Europa,False,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,1.0,433,1,True
393,0433_02,Europa,False,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,0.0,433,2,True
394,0434_01,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,1.0,434,1,False
395,0435_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1.0,435,1,False
396,0436_01,Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,1.0,436,1,True
397,0436_02,Earth,False,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,0.0,436,2,True
398,0437_01,Earth,False,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,0.0,437,1,True
399,0437_02,Earth,False,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,0.0,437,2,True
400,0438_01,Europa,True,TRAPPIST-1e,40.0,False,223.0,0.0,0.0,0.0,0.0,1.0,438,1,False
401,0439_01,Europa,False,55 Cancri e,34.0,False,223.0,5637.0,45.0,1936.0,56.0,0.0,439,1,False
402,0441_01,Earth,False,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,0.0,441,1,False
403,0442_01,Earth,False,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,0.0,442,1,False
404,0444_01,Mars,False,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,0.0,444,1,True
405,0444_02,Earth,False,TRAPPIST-1e,26.0,True,1869.0,0.0,136.0,0.0,0.0,0.0,444,2,True
406,0445_01,Earth,False,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,0.0,445,1,True
407,0445_02,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,77.0,715.0,0.0,445,2,True
408,0446_01,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,1.0,446,1,False
409,0447_01,Earth,False,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,1.0,447,1,False
410,0448_01,Earth,False,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,0.0,448,1,True
411,0448_02,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,1.0,448,2,True
412,0449_01,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1.0,449,1,False
413,0452_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1.0,452,1,False
414,0453_01,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,1.0,453,1,True
415,0453_02,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,1.0,453,2,True
416,0453_03,Europa,True,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,1.0,453,3,True
417,0454_01,Europa,False,55 Cancri e,28.0,True,5.0,4288.0,0.0,745.0,5.0,1.0,454,1,True
418,0454_02,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,1.0,454,2,True
419,0454_03,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1.0,454,3,True
420,0456_01,Earth,False,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,0.0,456,1,False
421,0457_01,Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,747.0,26.0,0.0,1.0,457,1,True
422,0457_02,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,457,2,True
423,0457_03,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,457,3,True
424,0458_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1.0,458,1,False
425,0459_01,Earth,False,TRAPPIST-1e,15.0,False,2156.0,0.0,0.0,59.0,2.0,0.0,459,1,False
426,0460_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,1.0,460,1,False
427,0461_01,Earth,False,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,1.0,461,1,True
428,0461_02,Earth,False,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,1.0,461,2,True
429,0461_03,Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,1.0,461,3,True
430,0462_01,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,462,1,False
431,0463_01,Mars,False,TRAPPIST-1e,34.0,False,865.0,0.0,257.0,308.0,35.0,0.0,463,1,True
432,0463_02,Mars,False,TRAPPIST-1e,14.0,False,928.0,852.0,81.0,0.0,0.0,0.0,463,2,True
433,0465_01,Earth,False,TRAPPIST-1e,19.0,False,4.0,10.0,0.0,1178.0,428.0,0.0,465,1,True
434,0465_02,Earth,False,TRAPPIST-1e,29.0,False,0.0,654.0,22.0,146.0,4.0,1.0,465,2,True
435,0466_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,863.0,1.0,1.0,0.0,466,1,False
436,0468_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,468,1,False
437,0470_01,Mars,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,307.0,1.0,470,1,True
438,0470_02,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,1.0,470,2,True
439,0471_01,Europa,False,TRAPPIST-1e,16.0,False,0.0,45.0,2.0,5183.0,170.0,0.0,471,1,True
440,0471_02,Europa,False,55 Cancri e,30.0,False,0.0,7972.0,0.0,0.0,4.0,1.0,471,2,True
441,0472_01,Earth,False,PSO J318.5-22,37.0,False,0.0,10.0,544.0,9.0,299.0,0.0,472,1,False
442,0474_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,1.0,474,1,False
443,0475_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,38.0,9.0,943.0,0.0,475,1,False
444,0476_01,Mars,False,PSO J318.5-22,27.0,False,223.0,6.0,145.0,144.0,0.0,0.0,476,1,True
445,0476_02,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1.0,476,2,True
446,0476_03,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,1.0,476,3,True
447,0477_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,1619.0,0.0,0.0,477,1,False
448,0480_01,Earth,False,TRAPPIST-1e,27.0,False,223.0,34.0,23.0,0.0,275.0,0.0,480,1,False
449,0481_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1.0,481,1,False
450,0482_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,118.0,0.0,5.0,665.0,0.0,482,1,True
451,0482_02,Earth,False,TRAPPIST-1e,28.0,False,0.0,14.0,0.0,0.0,615.0,0.0,482,2,True
452,0485_01,Europa,False,55 Cancri e,21.0,False,0.0,33.0,0.0,3348.0,55.0,0.0,485,1,False
453,0487_01,Europa,False,TRAPPIST-1e,39.0,False,172.0,1794.0,12.0,4303.0,246.0,0.0,487,1,False
454,0488_01,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,175.0,0.0,0.0,0.0,488,1,False
455,0490_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1.0,490,1,False
456,0498_01,Europa,True,55 Cancri e,27.0,False,0.0,452.0,0.0,0.0,0.0,1.0,498,1,True
457,0498_02,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,308.0,0.0,1.0,498,2,True
458,0499_01,Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,1.0,499,1,True
459,0499_02,Mars,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,499,2,True
460,0500_01,Mars,False,55 Cancri e,21.0,False,513.0,0.0,1749.0,82.0,0.0,1.0,500,1,False
461,0501_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,929.0,967.0,308.0,481.0,0.0,501,1,False
462,0502_01,Mars,False,TRAPPIST-1e,22.0,False,10.0,0.0,817.0,471.0,0.0,0.0,502,1,False
463,0503_01,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,1.0,503,1,True
